NEWID,UCC,AMOUNT,IMPNUM,PUB_FLAG,AMOUNT_
05690122,900000,414759,5,1,T
05690122,980000,414759,1,1,T
05690122,980000,414759,2,1,T
05690122,980000,414759,3,1,T
05690122,980000,414759,4,1,T
05690122,980000,414759,5,1,T
05690141,900160,49177,1,1,
05690141,900160,46205,2,1,
05690141,900160,47881,3,1,
05690141,900160,48103,4,1,
05690141,900160,49560,5,1,
05690141,900180,46,1,1,
05690141,900180,87,2,1,
05690141,900180,40,3,1,
05690141,900180,83,4,1,
05690141,900180,131,5,1,
05690141,980000,49223,1,1,
05690141,980000,46292,2,1,
05690141,980000,47921,3,1,
05690141,980000,48186,4,1,
05690141,980000,49691,5,1,
05690142,900160,44436,1,1,
05690142,900160,49099,2,1,
05690142,900160,47312,3,1,
05690142,900160,49631,4,1,
05690142,900160,44193,5,1,
05690142,900180,4,1,1,
05690142,900180,296,2,1,
05690142,900180,146,3,1,
05690142,900180,126,4,1,
05690142,900180,35,5,1,
05690142,980000,44440,1,1,
05690142,980000,49395,2,1,
05690142,980000,47458,3,1,
05690142,980000,49757,4,1,
05690142,980000,44228,5,1,
05690161,900000,105000,1,1,
05690161,900000,105000,2,1,
05690161,900000,105000,3,1,
05690161,900000,105000,4,1,
05690161,900000,105000,5,1,
05690161,900180,8,1,1,
05690161,900180,8,2,1,
05690161,900180,8,3,1,
05690161,900180,8,4,1,
05690161,900180,8,5,1,
05690161,980000,105008,1,1,
05690161,980000,105008,2,1,
05690161,980000,105008,3,1,
05690161,980000,105008,4,1,
05690161,980000,105008,5,1,
05690162,900000,105000,1,1,
05690162,900000,105000,2,1,
05690162,900000,105000,3,1,
05690162,900000,105000,4,1,
05690162,900000,105000,5,1,
05690162,900180,8,1,1,
05690162,900180,8,2,1,
05690162,900180,8,3,1,
05690162,900180,8,4,1,
05690162,900180,8,5,1,
05690162,980000,105008,1,1,
05690162,980000,105008,2,1,
05690162,980000,105008,3,1,
05690162,980000,105008,4,1,
05690162,980000,105008,5,1,
05690171,900000,136293,1,1,
05690171,900000,136124,2,1,
05690171,900000,138427,3,1,
05690171,900000,137739,4,1,
05690171,900000,137481,5,1,
05690171,900180,8,1,1,
05690171,900180,1,2,1,
05690171,900180,1375,3,1,
05690171,900180,55,4,1,
05690171,900180,2011,5,1,
05690171,980000,136301,1,1,
05690171,980000,136125,2,1,
05690171,980000,139802,3,1,
05690171,980000,137794,4,1,
05690171,980000,139492,5,1,
05690172,900000,136907,1,1,
05690172,900000,137998,2,1,
05690172,900000,139216,3,1,
05690172,900000,138965,4,1,
05690172,900000,135105,5,1,
05690172,900180,27,1,1,
05690172,900180,9,2,1,
05690172,900180,3508,3,1,
05690172,900180,1,4,1,
05690172,900180,55,5,1,
05690172,980000,136934,1,1,
05690172,980000,138007,2,1,
05690172,980000,142724,3,1,
05690172,980000,138966,4,1,
05690172,980000,135160,5,1,
05690191,900000,2140,1,1,
05690191,900000,2140,2,1,
05690191,900000,2140,3,1,
05690191,900000,2140,4,1,
05690191,900000,2140,5,1,
05690191,900150,2784,1,1,
05690191,900150,2784,2,1,
05690191,900150,2784,3,1,
05690191,900150,2784,4,1,
05690191,900150,2784,5,1,
05690191,900210,400,1,1,
05690191,900210,400,2,1,
05690191,900210,400,3,1,
05690191,900210,400,4,1,
05690191,900210,400,5,1,
05690191,980000,5324,1,1,
05690191,980000,5324,2,1,
05690191,980000,5324,3,1,
05690191,980000,5324,4,1,
05690191,980000,5324,5,1,
05690192,900000,2140,1,1,
05690192,900000,2140,2,1,
05690192,900000,2140,3,1,
05690192,900000,2140,4,1,
05690192,900000,2140,5,1,
05690192,900150,2784,1,1,
05690192,900150,2784,2,1,
05690192,900150,2784,3,1,
05690192,900150,2784,4,1,
05690192,900150,2784,5,1,
05690192,900210,400,1,1,
05690192,900210,400,2,1,
05690192,900210,400,3,1,
05690192,900210,400,4,1,
05690192,900210,400,5,1,
05690192,980000,5324,1,1,
05690192,980000,5324,2,1,
05690192,980000,5324,3,1,
05690192,980000,5324,4,1,
05690192,980000,5324,5,1,
05690201,900000,192162,1,1,
05690201,900000,213171,2,1,
05690201,900000,212502,3,1,
05690201,900000,201173,4,1,
05690201,900000,214984,5,1,
05690201,900180,562,1,1,
05690201,900180,562,2,1,
05690201,900180,562,3,1,
05690201,900180,562,4,1,
05690201,900180,562,5,1,
05690201,900190,3000,1,1,
05690201,900190,3000,2,1,
05690201,900190,3000,3,1,
05690201,900190,3000,4,1,
05690201,900190,3000,5,1,
05690201,900210,4080,1,1,
05690201,900210,4080,2,1,
05690201,900210,4080,3,1,
05690201,900210,4080,4,1,
05690201,900210,4080,5,1,
05690201,980000,199804,1,1,
05690201,980000,220813,2,1,
05690201,980000,220144,3,1,
05690201,980000,208815,4,1,
05690201,980000,222626,5,1,
05690202,900000,204711,1,1,
05690202,900000,188601,2,1,
05690202,900000,189842,3,1,
05690202,900000,200889,4,1,
05690202,900000,211877,5,1,
05690202,900180,562,1,1,
05690202,900180,562,2,1,
05690202,900180,562,3,1,
05690202,900180,562,4,1,
05690202,900180,562,5,1,
05690202,900190,3000,1,1,
05690202,900190,3000,2,1,
05690202,900190,3000,3,1,
05690202,900190,3000,4,1,
05690202,900190,3000,5,1,
05690202,900210,4080,1,1,
05690202,900210,4080,2,1,
05690202,900210,4080,3,1,
05690202,900210,4080,4,1,
05690202,900210,4080,5,1,
05690202,980000,212353,1,1,
05690202,980000,196243,2,1,
05690202,980000,197484,3,1,
05690202,980000,208531,4,1,
05690202,980000,219519,5,1,
05690221,900000,52000,1,1,
05690221,900000,52000,2,1,
05690221,900000,52000,3,1,
05690221,900000,52000,4,1,
05690221,900000,52000,5,1,
05690221,980000,52000,1,1,
05690221,980000,52000,2,1,
05690221,980000,52000,3,1,
05690221,980000,52000,4,1,
05690221,980000,52000,5,1,
05690222,900000,52000,1,1,
05690222,900000,52000,2,1,
05690222,900000,52000,3,1,
05690222,900000,52000,4,1,
05690222,900000,52000,5,1,
05690222,980000,52000,1,1,
05690222,980000,52000,2,1,
05690222,980000,52000,3,1,
05690222,980000,52000,4,1,
05690222,980000,52000,5,1,
05690241,900030,26336,1,1,
05690241,900030,26336,2,1,
05690241,900030,26336,3,1,
05690241,900030,26336,4,1,
05690241,900030,26336,5,1,
05690241,900170,1000,1,1,
05690241,900170,1000,2,1,
05690241,900170,1000,3,1,
05690241,900170,1000,4,1,
05690241,900170,1000,5,1,
05690241,900180,20,1,1,
05690241,900180,20,2,1,
05690241,900180,20,3,1,
05690241,900180,20,4,1,
05690241,900180,20,5,1,
05690241,980000,27356,1,1,
05690241,980000,27356,2,1,
05690241,980000,27356,3,1,
05690241,980000,27356,4,1,
05690241,980000,27356,5,1,
05690242,900030,26336,1,1,
05690242,900030,26336,2,1,
05690242,900030,26336,3,1,
05690242,900030,26336,4,1,
05690242,900030,26336,5,1,
05690242,900170,1000,1,1,
05690242,900170,1000,2,1,
05690242,900170,1000,3,1,
05690242,900170,1000,4,1,
05690242,900170,1000,5,1,
05690242,900180,20,1,1,
05690242,900180,20,2,1,
05690242,900180,20,3,1,
05690242,900180,20,4,1,
05690242,900180,20,5,1,
05690242,980000,27356,1,1,
05690242,980000,27356,2,1,
05690242,980000,27356,3,1,
05690242,980000,27356,4,1,
05690242,980000,27356,5,1,
05690281,900000,11000,1,1,
05690281,900000,11000,2,1,
05690281,900000,11000,3,1,
05690281,900000,11000,4,1,
05690281,900000,11000,5,1,
05690281,980000,11000,1,1,
05690281,980000,11000,2,1,
05690281,980000,11000,3,1,
05690281,980000,11000,4,1,
05690281,980000,11000,5,1,
05690282,900000,11000,1,1,
05690282,900000,11000,2,1,
05690282,900000,11000,3,1,
05690282,900000,11000,4,1,
05690282,900000,11000,5,1,
05690282,980000,11000,1,1,
05690282,980000,11000,2,1,
05690282,980000,11000,3,1,
05690282,980000,11000,4,1,
05690282,980000,11000,5,1,
05690291,900000,598,1,1,
05690291,900000,35988,2,1,
05690291,900000,24238,3,1,
05690291,900000,11967,4,1,
05690291,900000,47459,5,1,
05690291,900160,51816,1,1,
05690291,900160,36300,2,1,
05690291,900160,1413,3,1,
05690291,900160,19058,4,1,
05690291,900160,50672,5,1,
05690291,980000,52414,1,1,
05690291,980000,72288,2,1,
05690291,980000,25651,3,1,
05690291,980000,31025,4,1,
05690291,980000,98131,5,1,
05690292,900000,8304,1,1,
05690292,900000,17967,2,1,
05690292,900000,8069,3,1,
05690292,900000,17193,4,1,
05690292,900000,27000,5,1,
05690292,900160,2039,1,1,
05690292,900160,31371,2,1,
05690292,900160,13255,3,1,
05690292,900160,36188,4,1,
05690292,900160,15129,5,1,
05690292,980000,10343,1,1,
05690292,980000,49338,2,1,
05690292,980000,21324,3,1,
05690292,980000,53381,4,1,
05690292,980000,42129,5,1,
05690311,900000,54000,1,1,
05690311,900000,54000,2,1,
05690311,900000,54000,3,1,
05690311,900000,54000,4,1,
05690311,900000,54000,5,1,
05690311,980000,54000,1,1,
05690311,980000,54000,2,1,
05690311,980000,54000,3,1,
05690311,980000,54000,4,1,
05690311,980000,54000,5,1,
05690312,900000,54000,1,1,
05690312,900000,54000,2,1,
05690312,900000,54000,3,1,
05690312,900000,54000,4,1,
05690312,900000,54000,5,1,
05690312,980000,54000,1,1,
05690312,980000,54000,2,1,
05690312,980000,54000,3,1,
05690312,980000,54000,4,1,
05690312,980000,54000,5,1,
05690321,800940,1694,1,1,
05690321,800940,3366,2,1,
05690321,800940,1950,3,1,
05690321,800940,3188,4,1,
05690321,800940,2201,5,1,
05690321,900000,105926,1,1,
05690321,900000,107196,2,1,
05690321,900000,98331,3,1,
05690321,900000,110879,4,1,
05690321,900000,107600,5,1,
05690321,900140,5875,1,1,
05690321,900140,8686,2,1,
05690321,900140,8503,3,1,
05690321,900140,5660,4,1,
05690321,900140,6268,5,1,
05690321,900160,500,1,1,
05690321,900160,500,2,1,
05690321,900160,500,3,1,
05690321,900160,500,4,1,
05690321,900160,500,5,1,
05690321,900180,20,1,1,
05690321,900180,20,2,1,
05690321,900180,20,3,1,
05690321,900180,20,4,1,
05690321,900180,20,5,1,
05690321,900190,5000,1,1,
05690321,900190,5000,2,1,
05690321,900190,5000,3,1,
05690321,900190,5000,4,1,
05690321,900190,5000,5,1,
05690321,900210,1000,1,1,
05690321,900210,1000,2,1,
05690321,900210,1000,3,1,
05690321,900210,1000,4,1,
05690321,900210,1000,5,1,
05690321,980000,118321,1,1,
05690321,980000,122402,2,1,
05690321,980000,113354,3,1,
05690321,980000,123059,4,1,
05690321,980000,120388,5,1,
05690322,800940,3192,1,1,
05690322,800940,3162,2,1,
05690322,800940,1879,3,1,
05690322,800940,437,4,1,
05690322,800940,2554,5,1,
05690322,900000,143464,1,1,
05690322,900000,127385,2,1,
05690322,900000,87248,3,1,
05690322,900000,77396,4,1,
05690322,900000,100089,5,1,
05690322,900140,9570,1,1,
05690322,900140,9265,2,1,
05690322,900140,5125,3,1,
05690322,900140,7581,4,1,
05690322,900140,9098,5,1,
05690322,900160,500,1,1,
05690322,900160,500,2,1,
05690322,900160,500,3,1,
05690322,900160,500,4,1,
05690322,900160,500,5,1,
05690322,900180,20,1,1,
05690322,900180,20,2,1,
05690322,900180,20,3,1,
05690322,900180,20,4,1,
05690322,900180,20,5,1,
05690322,900190,5000,1,1,
05690322,900190,5000,2,1,
05690322,900190,5000,3,1,
05690322,900190,5000,4,1,
05690322,900190,5000,5,1,
05690322,900210,1000,1,1,
05690322,900210,1000,2,1,
05690322,900210,1000,3,1,
05690322,900210,1000,4,1,
05690322,900210,1000,5,1,
05690322,980000,159554,1,1,
05690322,980000,143170,2,1,
05690322,980000,98893,3,1,
05690322,980000,91497,4,1,
05690322,980000,115707,5,1,
05690371,900090,11829,1,1,
05690371,900090,10349,2,1,
05690371,900090,14749,3,1,
05690371,900090,11214,4,1,
05690371,900090,14922,5,1,
05690371,900180,121512,1,1,T
05690371,900180,121512,2,1,T
05690371,900180,121512,3,1,T
05690371,900180,121512,4,1,T
05690371,900180,121512,5,1,T
05690371,980000,134124,1,1,T
05690371,980000,134124,2,1,T
05690371,980000,134124,3,1,T
05690371,980000,134124,4,1,T
05690371,980000,134124,5,1,T
05690372,900090,11185,1,1,
05690372,900090,12210,2,1,
05690372,900090,13711,3,1,
05690372,900090,10244,4,1,
05690372,900090,11799,5,1,
05690372,900180,121512,1,1,T
05690372,900180,121512,2,1,T
05690372,900180,121512,3,1,T
05690372,900180,121512,4,1,T
05690372,900180,121512,5,1,T
05690372,980000,133341,1,1,T
05690372,980000,133341,2,1,T
05690372,980000,133341,3,1,T
05690372,980000,133341,4,1,T
05690372,980000,133341,5,1,T
05690411,900000,95000,1,1,
05690411,900000,95000,2,1,
05690411,900000,95000,3,1,
05690411,900000,95000,4,1,
05690411,900000,95000,5,1,
05690411,900190,2107,1,1,
05690411,900190,-104,2,1,
05690411,900190,-934,3,1,
05690411,900190,361,4,1,
05690411,900190,2384,5,1,
05690411,980000,97107,1,1,
05690411,980000,94896,2,1,
05690411,980000,94066,3,1,
05690411,980000,95361,4,1,
05690411,980000,97384,5,1,
05690412,900000,95000,1,1,
05690412,900000,95000,2,1,
05690412,900000,95000,3,1,
05690412,900000,95000,4,1,
05690412,900000,95000,5,1,
05690412,900190,6096,1,1,
05690412,900190,152,2,1,
05690412,900190,385,3,1,
05690412,900190,1365,4,1,
05690412,900190,6017,5,1,
05690412,980000,101096,1,1,
05690412,980000,95152,2,1,
05690412,980000,95385,3,1,
05690412,980000,96365,4,1,
05690412,980000,101017,5,1,
05690431,900000,84733,1,1,
05690431,900000,110961,2,1,
05690431,900000,147788,3,1,
05690431,900000,114913,4,1,
05690431,900000,30226,5,1,
05690431,980000,84733,1,1,
05690431,980000,110961,2,1,
05690431,980000,147788,3,1,
05690431,980000,114913,4,1,
05690431,980000,30226,5,1,
05690432,900000,71152,1,1,
05690432,900000,60332,2,1,
05690432,900000,91757,3,1,
05690432,900000,159976,4,1,
05690432,900000,96839,5,1,
05690432,980000,71152,1,1,
05690432,980000,60332,2,1,
05690432,980000,91757,3,1,
05690432,980000,159976,4,1,
05690432,980000,96839,5,1,
05690471,900000,25000,1,1,
05690471,900000,25000,2,1,
05690471,900000,25000,3,1,
05690471,900000,25000,4,1,
05690471,900000,25000,5,1,
05690471,900150,7800,1,1,
05690471,900150,7800,2,1,
05690471,900150,7800,3,1,
05690471,900150,7800,4,1,
05690471,900150,7800,5,1,
05690471,980000,32800,1,1,
05690471,980000,32800,2,1,
05690471,980000,32800,3,1,
05690471,980000,32800,4,1,
05690471,980000,32800,5,1,
05690472,900000,25000,1,1,
05690472,900000,25000,2,1,
05690472,900000,25000,3,1,
05690472,900000,25000,4,1,
05690472,900000,25000,5,1,
05690472,900150,7800,1,1,
05690472,900150,7800,2,1,
05690472,900150,7800,3,1,
05690472,900150,7800,4,1,
05690472,900150,7800,5,1,
05690472,980000,32800,1,1,
05690472,980000,32800,2,1,
05690472,980000,32800,3,1,
05690472,980000,32800,4,1,
05690472,980000,32800,5,1,
05690561,900000,98058,1,1,
05690561,900000,147932,2,1,
05690561,900000,148260,3,1,
05690561,900000,134448,4,1,
05690561,900000,127377,5,1,
05690561,980000,98058,1,1,
05690561,980000,147932,2,1,
05690561,980000,148260,3,1,
05690561,980000,134448,4,1,
05690561,980000,127377,5,1,
05690562,900000,431271,1,1,T
05690562,900000,431271,2,1,T
05690562,900000,431271,3,1,T
05690562,900000,431271,4,1,T
05690562,900000,431271,5,1,T
05690562,980000,431271,1,1,T
05690562,980000,431271,2,1,T
05690562,980000,431271,3,1,T
05690562,980000,431271,4,1,T
05690562,980000,431271,5,1,T
05690601,900000,42800,1,1,
05690601,900000,42800,2,1,
05690601,900000,42800,3,1,
05690601,900000,42800,4,1,
05690601,900000,42800,5,1,
05690601,900030,17696,1,1,
05690601,900030,17696,2,1,
05690601,900030,17696,3,1,
05690601,900030,17696,4,1,
05690601,900030,17696,5,1,
05690601,980000,60496,1,1,
05690601,980000,60496,2,1,
05690601,980000,60496,3,1,
05690601,980000,60496,4,1,
05690601,980000,60496,5,1,
05690602,900000,42800,1,1,
05690602,900000,42800,2,1,
05690602,900000,42800,3,1,
05690602,900000,42800,4,1,
05690602,900000,42800,5,1,
05690602,900030,17696,1,1,
05690602,900030,17696,2,1,
05690602,900030,17696,3,1,
05690602,900030,17696,4,1,
05690602,900030,17696,5,1,
05690602,980000,60496,1,1,
05690602,980000,60496,2,1,
05690602,980000,60496,3,1,
05690602,980000,60496,4,1,
05690602,980000,60496,5,1,
05690611,900000,528,1,1,
05690611,900000,26062,2,1,
05690611,900000,42271,3,1,
05690611,900000,36199,4,1,
05690611,900000,1750,5,1,
05690611,980000,528,1,1,
05690611,980000,26062,2,1,
05690611,980000,42271,3,1,
05690611,980000,36199,4,1,
05690611,980000,1750,5,1,
05690612,900000,37645,1,1,
05690612,900000,13084,2,1,
05690612,900000,48521,3,1,
05690612,900000,42408,4,1,
05690612,900000,60714,5,1,
05690612,980000,37645,1,1,
05690612,980000,13084,2,1,
05690612,980000,48521,3,1,
05690612,980000,42408,4,1,
05690612,980000,60714,5,1,
05690631,900030,31680,1,1,
05690631,900030,31680,2,1,
05690631,900030,31680,3,1,
05690631,900030,31680,4,1,
05690631,900030,31680,5,1,
05690631,980000,31680,1,1,
05690631,980000,31680,2,1,
05690631,980000,31680,3,1,
05690631,980000,31680,4,1,
05690631,980000,31680,5,1,
05690641,900000,72628,1,1,
05690641,900000,87046,2,1,
05690641,900000,62621,3,1,
05690641,900000,35780,4,1,
05690641,900000,52355,5,1,
05690641,980000,72628,1,1,
05690641,980000,87046,2,1,
05690641,980000,62621,3,1,
05690641,980000,35780,4,1,
05690641,980000,52355,5,1,
05690642,900000,38763,1,1,
05690642,900000,59289,2,1,
05690642,900000,28812,3,1,
05690642,900000,45898,4,1,
05690642,900000,48736,5,1,
05690642,980000,38763,1,1,
05690642,980000,59289,2,1,
05690642,980000,28812,3,1,
05690642,980000,45898,4,1,
05690642,980000,48736,5,1,
05690691,900030,32004,1,1,
05690691,900030,32004,2,1,
05690691,900030,32004,3,1,
05690691,900030,32004,4,1,
05690691,900030,32004,5,1,
05690691,900180,15,1,1,
05690691,900180,15,2,1,
05690691,900180,15,3,1,
05690691,900180,15,4,1,
05690691,900180,15,5,1,
05690691,980000,32019,1,1,
05690691,980000,32019,2,1,
05690691,980000,32019,3,1,
05690691,980000,32019,4,1,
05690691,980000,32019,5,1,
05690692,900030,32004,1,1,
05690692,900030,32004,2,1,
05690692,900030,32004,3,1,
05690692,900030,32004,4,1,
05690692,900030,32004,5,1,
05690692,900180,15,1,1,
05690692,900180,15,2,1,
05690692,900180,15,3,1,
05690692,900180,15,4,1,
05690692,900180,15,5,1,
05690692,980000,32019,1,1,
05690692,980000,32019,2,1,
05690692,980000,32019,3,1,
05690692,980000,32019,4,1,
05690692,980000,32019,5,1,
05690721,900000,463493,1,1,T
05690721,900000,463493,2,1,T
05690721,900000,463493,3,1,T
05690721,900000,463493,4,1,T
05690721,900000,463493,5,1,T
05690721,900030,36164,1,1,
05690721,900030,36164,2,1,
05690721,900030,36164,3,1,
05690721,900030,36164,4,1,
05690721,900030,36164,5,1,
05690721,980000,499657,1,1,T
05690721,980000,499657,2,1,T
05690721,980000,499657,3,1,T
05690721,980000,499657,4,1,T
05690721,980000,499657,5,1,T
05690722,900000,453252,1,1,T
05690722,900000,453252,2,1,T
05690722,900000,453252,3,1,T
05690722,900000,453252,4,1,T
05690722,900000,453252,5,1,T
05690722,900030,36164,1,1,
05690722,900030,36164,2,1,
05690722,900030,36164,3,1,
05690722,900030,36164,4,1,
05690722,900030,36164,5,1,
05690722,980000,489416,1,1,T
05690722,980000,489416,2,1,T
05690722,980000,489416,3,1,T
05690722,980000,489416,4,1,T
05690722,980000,489416,5,1,T
05690731,900000,55000,1,1,
05690731,900000,55000,2,1,
05690731,900000,55000,3,1,
05690731,900000,55000,4,1,
05690731,900000,55000,5,1,
05690731,980000,55000,1,1,
05690731,980000,55000,2,1,
05690731,980000,55000,3,1,
05690731,980000,55000,4,1,
05690731,980000,55000,5,1,
05690732,900000,55000,1,1,
05690732,900000,55000,2,1,
05690732,900000,55000,3,1,
05690732,900000,55000,4,1,
05690732,900000,55000,5,1,
05690732,980000,55000,1,1,
05690732,980000,55000,2,1,
05690732,980000,55000,3,1,
05690732,980000,55000,4,1,
05690732,980000,55000,5,1,
05690741,900000,51944,1,1,
05690741,900000,51043,2,1,
